,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_learning_rate,param_loss,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0022794246673583985,0.0005777383212671368,0.0,0.0,0.001,constant,squared_error,l2,"{'alpha': 0.001, 'learning_rate': 'constant', 'loss': 'squared_error', 'penalty': 'l2'}",,,,,,,,28
1,0.0007937431335449218,2.876257074184561e-05,0.0,0.0,0.001,constant,squared_error,l1,"{'alpha': 0.001, 'learning_rate': 'constant', 'loss': 'squared_error', 'penalty': 'l1'}",,,,,,,,28
2,0.0007908821105957031,2.1652502773199635e-05,0.0,0.0,0.001,constant,squared_error,elasticnet,"{'alpha': 0.001, 'learning_rate': 'constant', 'loss': 'squared_error', 'penalty': 'elasticnet'}",,,,,,,,28
3,0.0008168220520019531,7.104505619015074e-05,0.0,0.0,0.001,constant,huber,l2,"{'alpha': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'penalty': 'l2'}",,,,,,,,28
4,0.0007958889007568359,5.60999271264635e-05,0.0,0.0,0.001,constant,huber,l1,"{'alpha': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'penalty': 'l1'}",,,,,,,,28
5,0.0008552074432373047,9.140198435870001e-05,0.0,0.0,0.001,constant,huber,elasticnet,"{'alpha': 0.001, 'learning_rate': 'constant', 'loss': 'huber', 'penalty': 'elasticnet'}",,,,,,,,28
6,0.0008169174194335938,4.716413662961249e-05,0.0,0.0,0.001,constant,epsilon_insensitive,l2,"{'alpha': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'penalty': 'l2'}",,,,,,,,28
7,0.0008555889129638672,7.002830570308742e-05,0.0,0.0,0.001,constant,epsilon_insensitive,l1,"{'alpha': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'penalty': 'l1'}",,,,,,,,28
8,0.0007984638214111328,5.73548090765722e-05,0.0,0.0,0.001,constant,epsilon_insensitive,elasticnet,"{'alpha': 0.001, 'learning_rate': 'constant', 'loss': 'epsilon_insensitive', 'penalty': 'elasticnet'}",,,,,,,,28
9,0.6752004146575927,0.031124410084571973,0.002016925811767578,0.00035608041393502763,0.001,optimal,squared_error,l2,"{'alpha': 0.001, 'learning_rate': 'optimal', 'loss': 'squared_error', 'penalty': 'l2'}",0.15,0.09,0.06,0.06,0.16,0.10400000000000001,0.043174066289845804,18
10,1.7343563079833983,0.4902846857463963,0.002339792251586914,0.0007138828676046595,0.001,optimal,squared_error,l1,"{'alpha': 0.001, 'learning_rate': 'optimal', 'loss': 'squared_error', 'penalty': 'l1'}",0.23,0.06,0.09,0.11,0.05,0.10800000000000001,0.06462197768561405,17
11,3.2804603576660156,0.3113451534369744,0.0029562950134277345,0.0005435520414979004,0.001,optimal,squared_error,elasticnet,"{'alpha': 0.001, 'learning_rate': 'optimal', 'loss': 'squared_error', 'penalty': 'elasticnet'}",0.1,0.08,0.06,0.15,0.12,0.10200000000000001,0.031240998703626614,20
12,0.7556386947631836,0.11910462827542803,0.0023199081420898437,0.0005200424085765118,0.001,optimal,huber,l2,"{'alpha': 0.001, 'learning_rate': 'optimal', 'loss': 'huber', 'penalty': 'l2'}",0.34,0.23,0.25,0.45,0.46,0.346,0.09645724441429997,6
13,0.40901908874511717,0.07884523000906564,0.0018677234649658204,0.0006851727433473599,0.001,optimal,huber,l1,"{'alpha': 0.001, 'learning_rate': 'optimal', 'loss': 'huber', 'penalty': 'l1'}",0.56,0.57,0.54,0.65,0.65,0.594,0.046733285782191686,3
14,0.7900955200195312,0.07838629191663114,0.0022150516510009766,0.0003994904773165291,0.001,optimal,huber,elasticnet,"{'alpha': 0.001, 'learning_rate': 'optimal', 'loss': 'huber', 'penalty': 'elasticnet'}",0.64,0.72,0.67,0.74,0.7,0.694,0.03555277766926234,1
